comment	score
后尾灯缝隙有点大，也还能接受。	-1
性价比很高，易于操控。	1
虽然动力还是老的L4直喷，但是驾驶起来的乐趣总是那么让人舍不得离开方向盘	1
车款太少，还无法加装，怎么不搞个5座顶配	-1
车身的缝隙过大（前车灯与引擎盖之间，后背箱门与后车灯之间）	-1
该型号车辆总体性能比较均衡，安全性高，前后防撞钢梁，后轮独立悬挂，加装ESP进一步提高了安全系数	1
车身漆也薄，石子一打上来就是一个点啊，虽说买半年也是新车，但是车身细细看全是小坑。	-1
虽说不能太挑但是后备箱的空间不是很合理，而且价格还不给优惠。	-1
动力稍弱，提速慢半拍。	-1
简配了屁屁加热，单排气，不能选装NBT	-1
当然是外观啦，还有它的厚重感	1
去乡间小路走过一次，路旁低矮的树枝划到了车体。基本上都会划出有凹凸感的划痕。	-1
目前还没把我扔在道上过，故障率很低。	1
车内比较高我身高182cm调节座椅后不会顶到头	1
车内味道比较大，简配比较严重，不过也没关系，自己换了真皮，导航感觉立刻档次感上升了…………	-1
后备箱小，天窗不能开，内饰太简单，发动机噪音比较大	-1
无与伦比的越野能力，什么样的路况都不在话下！	1
外观油耗！操控电脑行车系统	1
油耗低，百公里7个油	1
座椅不是电动的，5寸的屏幕，倒车没有语音提示	-1
感觉噪音比较大。后轮石子打着响	-1
外观个性，不论到哪回头率都很高！	1
配置。原车卤素灯泡，无倒车雷达及影像，这些基本的东西，一个没有。4米8长的车身，哪个车友不得自己加装？！	-1
就是油漆非常的软，车上经常会多出小小的划痕，连刮到路边的小树枝都能留下痕迹	-1
随叫随到的动力和随心随遇的操控	1
车还挺耗油，大部份走长途高速情况下大概600公里加200元油钱。	1
现在没什么问题就是油耗较高走泥路有的时候10升百公里，走高速6.2，不过也能接受。	-1
可能是油耗了。加330块钱的油跑个450多公里每公里算下来六毛七毛钱。	-1
平时更换易损配件都耽误时间太长	-1
看中的是上海大众的品牌，性价比非常高的一款车，中型车里无出其右者。	1
油耗有点高，有点接受不了	-1
能拉人拉货，出游串亲戚载人无压力。	1
刚知道低配没有汽车防盗，不需要信号搭线就能开走买车时没注意这一点，有点伤心。	-1
车漆软，轻轻一划就有划痕	-1
目前还没觉得有大缺点，就是我能说说那个安吉星的服务人员别都是南方人吗？问个路什么的都听不懂，都得重复好几遍，哥是急脾气好吗！	-1
油耗太大！太大！1.8的，平均油耗11.6-11.7	-1
新车的味道比较大，买了2个炭包放里面了，还是没多大效果！	-1
目前跑的少，还没发现呢，不过，新车异味算吗	-1
1、被称之为“蜡烛光”的车灯;2、不能角度调节的后排座椅。其他的还都能接受。	-1
随车来的是华阳导航，我住的地址还能显示错。驾驶员位置附近的储物空间太少。	-1
新技术太少、价格高、用料有缩减，不如老款（如发动机隔音棉不是标配、整车线束的包裹反而不如韩系了）！	-1
通病，异响，发动机声音过大，可能是一汽的装配问题，再者就是一汽的简配这点不太厚道	-1
油耗，空间。油耗略高，10000公里下来平均12.7。估计是变速箱的原因。同事的Xts，同样是通用2.0T油耗才10L。	-1
车头比较长，有时不注意能碰到前保险杠底部。	-1
起步发动机噪音有些大，变速箱偶尔有咔咔一声响	-1
外观很有JEEP家族风范	1
油耗低，刚开始100元能跑220--250公里，现在能跑300多点公里	1
噪音是个被吐槽了一万次的问题了。我已经选择性无视。	-1
目前还没有，毕竟才一百多公里。	-1
共振问题，噪音问题！	-1
没地方放手机，后排中间的隆起	-1
座椅调整。还是手动转的	-1
颜值高，配置高。	1
减震发硬，稍微有点异响.也在可接受范围	-1
太阳晒完后车内有点味道	-1
不经意间看了你一眼，从此不忘你容颜。当然是外观啦，还有品牌	1
30万的车了，竟然只是手动空调，有点不能忍，太对不起观众了	-1
真皮座椅，天窗，前后独立悬架	1
新车开车，暂时没发现有什么问题，提车一周就把保险杠擦花了。油漆有点薄，以后再评	1
反人类的座椅调节，我能不能换个自动的？5.0mib没有配备最需要的功能。	-1
操控和舒适度，高速油耗很低	1
没啥大问题，小毛病	-1
外观，外观，外观，重要的事情说三遍。	1
油耗，通过性，大脚，天窗。等等…	1
换装了后独立悬架，舒适性提高很多	1
没有倒车影像、没有前置雷达	-1
外观，中控与前排空间	1
钣金有点薄，跑高速噪声比较大	-1
①后排空间较小②可能是动感型的原因，方向盘比其他版本的Q5要重	-1
外观，音响，空调很凉快，	1
外观，外观，外观，内饰，内饰，内饰，重要的事情说三遍。	1
左右门升降窗的电动声音比较廉价	-1
1一二档拖踏。换档太机械。有时想滑行，收油，结果降档了。2一二档给油，声音起来了，转速起来了，不出力。只能加大油获得高转速才能尽早加力。	-1
仍然是性价比，国产紧凑型车性价比较高的一款。	1
这个车有优点吗？反正我是没发现，缺点倒是一大堆！	1
手动座椅！手动座椅！手动座椅！作为经典车型，高7减配到如此程度，对不起这个品牌和系列。	-1
噪音略大，放杂物的地方太少	-1
外观！外观！外观！重要的是说三遍！当初选择这个车就是因为外观，他们说屁股有点CC的味道~	1
就是有所为的发动机有鼓声	-1
价格不高配备萨博发动机国民汽车	1
动力当然不能和其他大排量的比，不过这车重量在那，有点小驴拉大车的感觉，上坡，开空调，满座时明显感觉吃力。	-1
没有配备蓝牙电话、后排也没有出风口（即便是豪华版）	-1
这个配置有了一键启动，智能钥匙，还有360度的环视摄相头监控	1
没有明显的短板后期保养比较实惠	1
颜值和配置很高！	1
大灯远光太集中晚上开车有点压力，开空调时压缩机声音稍稍有点大，阅读灯有点暗	-1
到了夜间开示宽灯的时候为什么仪表灯不亮，据说都这样	-1
小问题多，油耗高，异响多。	-1
空间较小油耗大	-1
没有倒车影像没有一键启动等应该都给加上	-1
油耗比艾瑞泽5略高，做工比不上15万以上的车	-1
死车起步的时候，刹车那点像什么卡住一样，有点异响。	-1
车走颠簸的路有异响，开起来其实真没什么乐趣可言	-1
全景天窗，全景倒车影像，定速巡航	1
油耗高了点，但毕竟1.8吨重	-1
提的是手精的后排都没有杯架，感觉掉了档次。没有设计烟灰缸，这是让我们戒烟的节奏么？备胎不弄个全尺寸的。别的没有了	-1
油耗吧。我纯市区冬季16油。可能是我工作单位太近了车没热到单位了。2公里的路	-1
空间、油耗低市区3/4高速1/4目前表显油耗7.5	1
夜间行车大灯不是特别亮。	-1
总有异响又不知道是哪传出来的	-1
起步声音大，变速箱顿错，	-1
空间大，安全系数高。	1
外观，基本配置齐全。	1
车辆启动后，收音机自动开启，比较烦；天窗打不开。	-1
高速加速很给力，总体来时开车体验超过预期	1
新车内饰味道非常大大灯卤素灯泡没有前后倒车雷达没有自动感应大灯	-1
走烂路时会感觉得到车体有点颠，减震有点硬	-1
外观，大方，其他等用过阵在说	1
空间大乘坐舒适性高	1
无他，后备箱空间。跟我老POLO相比，也大不出多少。	-1
自动精英型无雷达无倒车影像，上海通用一抠到底。记得小昂推出都3年了，没有与时俱进增加电子设施。	-1
中控中控中控重要的事情说三遍！！！还有外型太美了！！真的太得我心了！！驾驶乘坐品质对得起奔驰这两个字	1
内饰简单，中控偶尔有异响！中控缝隙偏大！减震十分硬。	-1
在副驾驶位置有异响，低转速的时候会有“dede“的声音，不知道是共振还是什么！搞不清楚哪里异响，不过不影响驾驶！	-1
颜值高，颜值高，颜值高，重要的事情说三遍	1
就是在轮胎上和至尊相差太大了	-1
配置太低，中间扶手都么有，钥匙巨丑	-1
行驶2000多公里没发现网上说的什么小毛病	1
油耗低空间大我开修理厂的经常要去汽配城拉货后排座椅放倒后什么保险杠阿班车门阿什么都都不是问题	1
感觉人车一体...配合很默契...	1
不是防眩目的后视镜晚上开车后视镜反光很刺眼	-1
变速箱二退一的时候好难啊	-1
没有给低配留安装摄像头的位置	-1
启停系统有时候太不智能化。	-1
油，油，油，有点高，最近出了点毛病了，高速上开到120的时候车发抖，除了这个问题，没有其他毛病，一点都没有，还有点瑕疵，前面居然没有烟灰缸和点烟器（不过这到不是个事）	-1
漏风，前后门槛边缘会积灰，每次洗过车子，出去跑一圈，只要通过一个有尘土的路面，就会留有很多灰尘。	-1
发动机启动会有斯斯的声音，有时在高速加速也有，本来后备箱就小为了座椅放倒齐平后备箱垫了挺高。	-1
买新不买旧，科技感毕竟走在了前列。	1
动力，油耗，中控设计	1
车门难关要使劲才能关上	-1
天窗，后视镜无钥匙关闭	-1
车身太大，停车是个问题	-1
出现过异响，变速箱遇障碍猛加油出现异响，希望不要有什么问题	-1
内饰有的地方按一下有逛量！味道太大！	-1
木有倒车影像还得自己装	-1
配置高，空间大，油耗还不高，价格合理。	1
轮毂尺寸偏小，内饰简单。	-1
性价比非常高！！！	1
高速胎燥，可能17款简配给了锦湖轮胎，先将就用，到时候换米胖子	-1
卖车的吹嘘10个油耗以内（当然油耗并不是重点），半市区实际11.5左右，或许我的“脚气”过重吧！	-1
轮毂小，不是LED大灯	-1
动力，还是动力！这款家用买菜车使用的是1.6L的cvt变速箱，后期动力明显感觉跟不上，高速超车有些吃力。	-1
动力吧，就像脑门被驴踢了，就像你说一加一等于几，它得把手撑着下巴，等一会儿然后说二？或者三？??。还有就是车内味道，TMD就是有点大。蓝廋。	-1
油耗！动力，做工。	1
遥控偶尔出现故障，过弯时减震弹簧有异响，没有自带导航系统。	-1
起步时会感觉有些发闷给人的感觉这车好重，升挡不是很积极	-1
噪音偏大，车胎窄，车身皮薄手能按动。	-1
油耗，隔音，空间，悬挂	1
中控内饰太简单，塑料感太强。	-1
看不见的地方省料、没有按键灯	-1
就是传说中中控台异响	-1
油漆稍微有点薄，车后部隔音棉太少。	-1
外观内饰行车灯也是骚骚的。	1
作为家用车来说经济实惠最重要，入档很顺畅。	1
无框车门，一键启动无钥匙进入系统，还是澎湃的动力，油门随叫随到，超车什么的非常迅速，涡轮介入后更是迅猛	1
此车的纵向空间没的说，	1
挡泥板把保险杠干移位了自己给推回去了有缝子了不延实了大家过坑一定注意啊	1
油耗稍稍有点大，左前柱有点宽	-1
影响挺到位的，真皮座椅	1
刚买回来的时候觉得车内味道太大，其他暂时还没发现	-1
外观，油耗以及操控！	1
配置方面可能稍稍有些欠缺，和这车子整体给人的感觉有些不搭调。	-1
起步油门给多发动机声音有点大	-1
外观，动力，内饰，天窗装B很OK	1
悬挂太硬，高速噪音太大。	1
6月21日提车无G系统	-1
后排中间座位无头枕。后排座椅只有高配才能前后调节坐垫，两驱精英不能调节。	-1
现在来看油耗有点高，今天去缴税，资料上写的2吨重，也应该	-1
外观，配置，通过性，油耗，	1
超控，外观，后备箱空间，整体舒适度	1
开空调明显动力下降，新车噪音小，有点感觉越来越大，不知是不是心里作用，	-1
操纵动力大鸡腿八速变速箱，千里眼	1
最给力的还是价格优惠的力度，极高的性价比，4万多的优惠。	1
后视镜折叠没有水温表没有这个价位的车电动座椅都没有	-1
压箱是宏光的缺点。厂家为节省成本，没有安装倒挡的同步器。所以倒挡有时候会打齿轮。是通病。	-1
就是大家常说的避震太硬了	-1
空间大、舒适度高，综合油耗也较低，性价比高	1
空间和价格。2700的轴距有越级车的感受呢。	1
外观流线，内饰以及配置无可挑剔。	1
虽然该车的配置极高，但是兄弟到目前很多功能都还没有完全搞明白，之前给销售顾问打电话咨询下，说了一些，建议我改天到店实际操作给我看，但是一直忙着，还没顾上，另外大热天也有点懒的跑。	-1
底盘有点低，车门出厂有毛病，刚买了一个月，零三天，4个车门，3个车门都生锈了，去4S店找他们，他们也没说怎么回事，就拿东西给我擦，车漆都给我檫掉了，还有一张是我朋友的，他的锈得更狠。	-1
变速箱非常聪明，人车合一。	1
这个价格的车居然没有倒车雷达，胎压监测，不可思议。	-1
外观·动力·性价比很高·	1
虽然才行驶了4000公里，也就是准新车吧，但车上的异响时有发生，主要集中在仪表盘和驾驶员左侧车门，特别是在加油门的时候尤其明显，像共振似的，关键是在平路上也有。闹心呀！	-1
侧面秒杀很多小5的车主。	-1
空间真大，4S店没觉得多大，停地下车库后，发现比我大的几乎没有。	1
买的是17款，提车竟然给的是15款，该没有倒车影像，四儿子加装要2500大洋，好贵的！	-1
外观，很多人都很赞同这一点，不低于合资车！	1
顶配缺少一些必要配置而且4S店无法加装，必须订车时原厂加装。	-1
座椅有点噪音，没有esp	-1
急加速和上坡时有链条式的异响，空调启停太频繁。高速行驶并且有横向风时主驾左前方漏风，声音刺耳。	-1
造型，采用目前前沿的主流设计	1
外观，内饰的布局，非材质	1
怠速有哒哒声较明显	-1
高压锂电池续航里程太短，30公里不到。	-1
低配没有手扶箱，没有点烟器，一个价钱一个样。	-1
自然是外观，当初就是冲着外观去的，外观党！	1
外观造型、后座空间、后备箱空间大、后排出风口、行驶稳定性高！	1
模仿奔驰内饰，配置挺高，定速巡航棒极了	1
空间大，配置相对较高，	1
送的行车记录仪竟然没有内存卡，刚发现	-1
从所周知，肯定是外观啦，买车时对车一窍不通，就冲外观去的	1
外观，三挡动力，大脚，隐私玻璃	1
就是没有安全气囊，连后视镜都是手动的	-1
后排空间大且储物空间分配合理	1
2016.3月以后的车，明显降低了某些不易察觉，却非常重要配置，但又增加了些一目了然，却无关紧要的东西。	-1
4S的维修保养服务，维修过程中出现人为的二次损坏，4S店还拒绝承认，维修过程没有监管。车主没有任何话语权。	-1
缺少驾驶乐趣后排座椅不能放倒	-1
变速箱平顺，发动机噪音小，底盘高，后面是五连杆	1
车子按喇叭会有异响，觉得接受不了！	-1
国产suv中少有的一线城市无违和感	1
仪表台塑料化，没有全包皮。	-1
4S店处处都是坑，提车连根红绳都不给系，车也不给洗洗，所谓的几千元大礼包中，需要安装的东西都要手工费。提车过程非常简单，就是交钱交钥匙，令我一颗滚动发烫的心情，刹时像浇了一盆冰水。	-1
备胎非全尺寸内饰简单还有减配问题	-1
只有一点，动力吧。但是看到貌似有挺多的人说动力没问题。当时看了想说买s3，有1.8的，我这个才1.5，并且价格也比似乎H2还要低一点吧，可是没办法，外观和中控设计上上我更偏爱这一款。	-1
动力，超选四驱，非承载，V6	1
车尾设计不讲究，太过简单，现在流行LED了。还有就是悬挂硬，过坑感觉不好，整个车都跳起来了	-1
行驶过程中轮胎与地面摩擦声音太响	-1
挂倒挂档的时候，如果踩下离合马上挂，就会听到好似卡住的声音，打电话问了4S店的经理才知道踩完离合要等3秒左右再挂倒档，果然是这样。	-1
1、空间2、动力3、大灯	1
操控确实没有宝马328L来的更给力。如果偏爱动力的家伙还是可是再考虑一下。	-1
原装进口4J12发动机、INVECSCVT变速箱、专业的SUV底盘，对资深且爱好越野的我，有着致命的吸引力.	1
倒档的打齿声使的车的档次感立马下滑至谷底。	-1
天窗真不给力暴晒后咯吱声真正刺耳偶尔还管不住	-1
整体装配水准平平，但是也还是可接受范畴之内的	-1
外观，coolcool的外观比同级别的Q3X1都要强，以前开的是A3论外观还是朴素不像GLA比较闷骚	1
油耗高，堪比B级车。	-1
方向右偏，貌似这个是通病。化妆镜有异响，还没处理。过几天去处理。	-1
4S店比较少汉中没有	-1
视野有点烦人，虽然目前还没说我预测不到，倒车也没擦过，但是真心觉得前面有点盲，哈哈	-1
动力输出目前来看，比较乐观	1
选配价格太高了，导航不怎么太好用	-1
没有自动大灯，扶手箱太靠后，占用了后排位置！	-1
倒车影像用完之后，得手动关闭？	-1
外观。买这车就是冲着颜值去的。	1
小毛病经常有油耗稍微高点	-1
40码以下偶尔有电动车那种电流声	-1
同价位的车型中，此车外观把我征服。	1
这个得说说中央扶手了，这扶手设计出来基本上同驾驶员无缘了，我想知道设计师当初是怎么想的，为了安全驾驶吗？还有个反人类设计，为什么要把点烟器放到扶手箱里，自己淘个行车纪录仪还要加接一条线	-1
在招远买的车，莱西真诺给办的保险，挂牌手术，莱西真诺老板说车没赚倒你的钱，挂牌就宰你，600元	-1
我个人认为还是操控吧	1
后座后的搁板没有质感！一开后门，在那儿晃晃悠悠！	-1
朋友知道我买车，第一句话就是：20万你怎么买凯美瑞的？	-1
网传有脱轴现象，小心谨慎，应该是个例。	-1
车身小了点，如果长4.3M、宽1.78M、高1.68M，那就太好了！	-1
尾箱较高空间偏小	-1
就是噪音了，尤其是把音响关掉以后，噪音更大了，建议你们开车的时候记着把音响打开哦	-1
车型较老，内饰略显粗暴，只不过还过得去	-1
后备箱接缝比较大，左右灯高度有偏差。	-1
方向——本人新手新车，也能感觉方向很精准，方向盘很轻盈。	1
后排空间小，后排中间隆起，没雾灯！！	-1
后视镜是手动调节的，而且后期没法改。	-1
异响，还有这破音响的音质。	-1
提速快，超车快，这都是捷达的优点。	1
可能车是刚上市没多久的缘故，发现多上没什么在跑	-1
没多功能方向盘，后排中间隆起太高！卤素灯晚上太暗！	-1
空间大，油耗低，性价比高，安全配置高，配置比较全	1
2.0T的发动机，里头配的全景天窗、360度影像、自动巡航什么的，很让我动心	1
外观，内饰，动力，品牌	1
还是动力，动力，动力	-1
车身线条设计，发动机反应，排气声浪，回头率！	1
动力，在爬坡的时候明显感觉动力欠缺	-1
抬头显示，空间，动力。	1
线条感真的满满的！锁定买楼兰也是因为看上这个线条????????	1
外观。。。尤其是10款运动版多出的运动套件。赚足了眼球	1
空间大，确实大，	1
不知道什么地方有异响	-1
轮胎比较细，以前开普桑都是195的胎。	-1
车身轻高速飘，简配简到极致	-1
后排出风口就是摆设啊！根本就不出风，还有起步时刹车嘎吱响!太掉档次了!还有等我发现了再来说吧！	-1
副驾竟然不电动，拉的咔咔响很掉档您知道吗？	-1
外观！迷人的腰线。都懂得！	1
外观和动力，还有它的低油耗，可能是高速跑得多油耗要比平时低一些	1
座椅比较硬，长时间驾驶有点累，居然没有电耳	-1
开空调的声音有点大	-1
大灯延迟关闭，无钥匙启动，后视镜电动折叠，强迫症再也不怕了	1
起步最肉，前期加速只听见声音不见动力	-1
真心希望启辰在做好产品的同时能够加强自身的服务培训，因为汽车毕竟不是一次性的消费品，而是建立在长期互动的基础之上的，后期的维护保养都需要消费者和4S店的共同努力。	-1
提车不到一个多月，暂时还没发现突出的缺点，有待观察！	-1
中控全部是塑胶件。异响，遥控有时失灵	-1
副驾驶空间有点凸出，好像某款合资车。	-1
小毛病非常多，冬天买的车，夏天空调没冷风，去4S店检查才知道TMD出厂没给我加氟，汽车行驶了2万公里后目前瞬时油耗跟当前油耗都无法显示，去4S店检查也没检查出结果，4S店说下次保养时候在看看。	-1
车太长都达到了四米九五六了	-1
感觉油耗过高了的。╮╯▽╰╭	-1
乞丐的内饰，已经无力诉说了	-1
刹车有一点高有点软（但能接受的那种）	-1
中控台的确简单，不过SUV也基本都这样吧	-1
麻雀虽小，五脏俱全！后排没有突起的地方	1
刹车有异响不上LED大灯	-1
车子有点短，我花钱加了天窗。不然不能装逼。有时候把音乐关了，门子周围感觉可能有异响。还有胎噪上了速度有点声音大。	-1
走沙石路带的沙石声音大	-1
等灯时，自动启动功能让人莫名奇妙。	-1
全景天窗，科技配置齐全，省我后面的加装了！	1
机油损耗比较高，由于是运动型小车地盘的调教很赛车风格，舒适度就不要想太多了。	-1
有味道，新车味太大。	-1
n多人问，你这车二十几万。	1
性价比吧，同价位买别的牌子，配置确实要高。	-1
噪音，还是噪音，主要是胎噪很明显，一旦行驶在石子路上，那呼噜哗啦的路面噪音一下子就灌进你的耳朵了	-1
机舱盖和大灯集合处的缝隙过大！	-1
外貌协会的首选啊，配置控的首选啊。	1
刚拿到车的时候，遇到过一次右后窗升窗自动回退，然后我手动一点一点升上去以后，就没再出现过了	-1
底盘确实有点低，装了护板，可能更低了，但是绝不塌屁股。近光灯名副其实蜡烛灯，有时进隧道，都会怀疑有没有打开。后排座椅不能放到，只能拆卸。	-1
品牌，操控，提速，回头率，鸡腿档杆	1
买车送了大包围，提车时车没开到家就有两处开胶，还有就是空调噪音大。	-1
我是智尚版，落地价近30万了，居然没有电动尾门，还有就是在驾驶位置没有开尾门的按钮。	-1
没有标配ESP，尽管购买的时候4S强调不跑告诉，用不上ESP，但是，对于安全保障的这种东西谁也不会嫌多的	-1
发动机噪音大咱地球人都知道就不说了储物箱太少了真他妈蛋疼手机跟烟盒还有打火机都不知道放哪去	-1
减震硬，一个买菜车，搞这么运动干嘛呀……我又不是买的小钢炮。另外我的方向盘松手以后往右偏，不知道为什么，不过不太影响使用。	-1
没有水温表，后轮鼓刹，没有发动机电子防盗！	-1
前杠两侧与叶子板接缝处缝隙大。	-1
自动升档时，声音大，	-1
走在大街上依然很高回头率。	1
蛇形档，就是蛇形档。反人类的设计，我个人对这车的槽点就在蛇形档上面了。	-1
新车磨合期油耗有点小高！目前纯市区爬行，平均车速28公里/小时，开空调油耗在13.5左右。在郊区、县区油耗就低下来了。	-1
动力，外观，底盘。主要是这三次	1
自动挡时没有手动起步快。	-1
做工，内饰。同级别无对手	1
声音有点大，但是估计越野车都是这个样子吧	-1
车太漂亮，红绿灯路口，或者停车时候总有人过来询问。过分的还说我能不能上来坐坐！！！！	1
送的导航收音机不知怎么关不掉。	-1
毕竟是SUV停车时候有盲区，而且后视镜没有加热功能，下雨行车有安全隐患	-1
空间，非常大，而且油耗不高。	1
在想一个问题，夏朗是7座的，要是带上双方父母，再加上我和老公，还有两个孩子，貌似是8个人啊……看来等孩子大了得换个9座的试试。。。	-1
车门塑料一晃就动，有点不牢固！底盘就铺一层毛毡之类的东西，居然没有贴防震隔音的东东！	-1
七座空間在這個價位沒的説	1
使用到现在早上第一次刹车时有异响，之后就没有了。	-1
做工优良，车辆安全配置齐全。	1
外观，油耗，乘坐及驾驶空间	1
市区路段比较废油，与郊区和高速对比很明显。	-1
内部座椅的支撑塑料有些薄，坐久了有嘎吱声。	-1
空间如果在大一点就OK了！但是这个不是很明显的！毕竟自己开的时间多！也不可能所有时间都是载满5个人！！	-1
空间略小！价位设定不伦不类！	-1
目前没有，毕竟经济实用型，不作多要求。	-1
油耗、空间。家用正好、	1
油箱小了，才55L就加油满了。	-1
提车没多久，暂时没发现特别要吐槽的	-1
有时要拉货，后备箱同级相比没优势，天窗帘比较薄，开车窗行驶天窗帘有抖动，阳光强烈时透过天窗造成仪表盘反光。	-1
没有我想象中的费油……	1
厂商车内部分细节的做工及装配工艺	-1
油耗、外观、内饰、操控性。	1
刚买的车发动机漏机油	-1
电脑程序设置部分逻辑反人性	-1
我的版本不是电动座椅	-1
外观把，特别是屁股，还有动力，1.6刚好，还有美系车安全性高。	1
性价比非常高，进口的发动机和变速箱	1
买的时候是是精英版49800元，事实上是个进取型的感觉被黑了。	-1
品牌硬!性价比高!	1
油耗还有新车气味特别大	-1
空间，储物空间太小太少。	-1
外观非常潮流比较符合年轻人的风格	1
地盘底，家装护板后更低了。座椅加热按钮最座子上，经常碰到。	-1
起步稍微肉点，油箱比较小	-1
提车回来的大概两三天吧，刹车好响。	-1
灯，没有手套箱灯和四门迎宾灯，晚上开门还是黑黑的，感觉象几万块的车。	-1
HR16DE＋CVT的组合平顺、经济。	1
就说感觉低速下方向盘还是太重。	-1
低配没有遥控和收音机。	-1
我开了1年暂时没发现。	-1
内饰和配置，这个是我觉得小迈还有所欠缺。	-1
异味让嗓子疼2700转2档不升3档不知道原因	-1
得瑟哥总让人心里没底	-1
性价比高，家庭理念很突出，重视实用性。	1
后排的空间稍微有点小，坐姿相对比较谨慎，长途乘坐可能会比较累	-1
这个价位，速腾是最符合我的要求的，纯个人选项。	1
差速器异响，1万KM的时候换过，觉得挺经典一车，怎么会有这样的通病。	-1
简配！！！简配！！！简配！！！简配！！狗比	-1
花了这么多钱买车，天窗是打不开的，只能看，空调是手动，手刹也不是电子的，连车窗也没有一键升降的	-1
盆友们说看着像十多万的车！	1
动力稍弱，提速有些勉强。	-1
发动机仓进泥的问题，搞得我现在一遇到下雨天出门就.....省略一千字。	-1
购车4天了，手续还没到	-1
暂时没有，可能我不在意细节吧	-1
空间！空间！空间！重要的事情说三遍	1
高配置，高智能，安全系数高，性价比高。	1
风噪，100以下几乎没有，120时就开始了，但不影响听收音机，也可能是有行李架衡梁的原因。异响，打方向时，老是有嗝嘣一声，像是弹簧发出来的，不细心听感觉不出来	-1
天一冷特别是早晨发动车有异响	-1
，变速箱，继承了日产CVT变速箱的通病，那就是冬天的低温保护不升档。	-1
屏幕也应该做成无边框的	-1
外观外观外观重要的事说三遍	1
我身高180mm，由于车身较矮，而且买的是天窗型的，所以头离顶棚很近，大概2个指头的位置。	-1
洗完车或者冷车刹车异响，吱吱的声音很刺耳。冬天时，副驾驶位置有异响，开暖风车里暖和后异响消失，夏天暂未发现车内异响情况。	-1
油耗低，高速尤其低！	1
空间超级大，同级无对手	1
油耗有点高，不过决定买这辆车就没考虑油耗	-1
1、大灯灯光啊！？（居然比原来的小锋范都不如啊）；2、保养间隔（需要这么密集么？）	-1
油耗较高且经常发生异响，仪表盘上没有速度显示	-1
座椅是加装的，比较硬。	-1
刚提车的时候车里有点小异味，放了几天柚子皮，加上开窗通风，一周时间恢复正常，除此之外没有别的瑕疵。	-1
中低速油门踏板抖动明显	-1
驾驶室门玻璃自动会弹，出现多次了	-1
车内空间比较小，选的颜色不耐脏，沾上灰尘后有很明显的印	-1
1.6T的发动机居然还是电喷的，现在主流的车子基本都是直喷技术了，不知道通用是不脑残	-1
提速太肉，，小毛病太多，	-1
宝马的精髓：操控啊	1
但是内饰等做工跟同价位车辆比起简直不是一个档次。！！！！！！！！	-1
还是有点像老板车，像我这种只有25岁的就像司机！	-1
她的被动安全配置怎么能减少呢，尤其是那几个气囊，居然还加价。虽然一辈子都不想用到它但是有总要安心点。	-1
后排确实很直。。。	-1
配置高六万多有天窗导航一键启动等等在同级中还没有这么划算的车	1
