comment	score
备用钥匙，物理的钥匙，早就听说了	-1
颜值和空间，驾驶感受也错。	1
后排中间凸起，内饰简单	-1
座椅有点硬，可能是SUV的过，舒适性不如轿车噪音有点略大	-1
有些配置低了点，没座椅通风，没哈曼，方向盘太素；想选配要等四个月，时间太长。	-1
销魂的外观，同级别顶尖的操控，低油耗，高性价比！	1
1.4T高配的倒车影像被阉割了，加装要2000块。。	-1
前车门密封条有缺口，不知道什么意思	-1
油耗高那不是盖的，表显示9.5，但开下来自己一算要1块出头一公里，折合油耗要12.5	-1
目前为止还没有，等后续~~~~	-1
直接没有，要说还是油耗吧，不过一年开个十万八万公里的，我觉得买车油耗没必要算来算去，没意思	-1
外观和7挡无级变速	1
高颜值，空间合理，性价比高	1
三大总成加上诱人的外观	1
异响太多，太频繁	-1
丰田发动机+爱信6AT绝对超值	1
买了小五后，对她爱不释手。还经常被朋友借过去开。说我的车子拿的出手。我经常出差，近一点的地方我都开着它去的。接触时间长了。现在开这部车子，我真是游刃有余呢	1
大，长，宽。新平台，大掀背。	1
对空间有太高要求的要认真考虑一下，毕竟人家是运动型轿车。	-1
因为我是手动档控，所以对手动要求很高，锐腾并没有做到这一点~！	-1
颠簸的时候吓死宝宝了??，我助理开车技术不大好，有一天倒车撞了一下，还没去处理，有点小伤。。。奔驰也忒经不住考验了吖	-1
尾部和起步！还有就是后排不能放到！	-1
由于提车时间不是太长，最不能叫我忍受的一点就是整车的避震太硬	-1
车轮廓空间狭窄，不便于更换标准轮胎。希望加大轮廓空间。	-1
当时小六刚上市不久，也没有个优惠，心里还是有些落差的。	-1
就是外观，和动力，性价比	1
对于应该是国五的车，但是到手却是国四，还没有弄清楚究竟怎么回事	-1
暂时没觉得哪里有缺陷。	-1
外观，空间，独悬底盘！	1
当然是冲着外观来的，然后就是油耗	1
后排腿部空间太局促了	-1
设计和价格。外观内饰大量中国元素的运用，价格相对合理，对GS的抵抗力瞬间直降为零。	1
提车不到1个月，居然有电瓶亏电情况！我前晚停车都检查了灯光都关闭了！放一晚就起动不了！！车行解释说停车要关闭空调，不知道是真是假！然后百度gs4亏电问题居然有很多！！我购买前都逛了好久汽车之家论坛，居然都没人提过这问题！希望想买这款的提供叁考	-1
暂时没有，朋友说悬架有点硬。	-1
壶和轮胎是硬伤，用USB听歌时中控有时吱吱响。	-1
开高速时车内胎噪声响有点大	-1
没天窗，应该选豪华版的，当初考虑经济问题失误了没天窗，应该选豪华版的，当初考虑经济问题失误了	-1
整体的外观和内饰设计打100分	1
二十多万的车连个倒车雷达都没有	-1
内饰用料几乎都是硬塑料，坐里面感觉有点掉价咯，还有就是精英版胎噪挺大的还有后排没有出风口	-1
木有雷达，后来自己加装了一个，也没多少钱，把这个减配了，坑坑坑，这么大的车盲区也很多，建议没上顶配的车主也去加装一个，不然划了真心得不偿失。	-1
底盘悬挂太硬，压在略微低于地面的窨井盖上，就像压在一块大石头上一样，感觉分分钟要颠散架。	-1
空间，座椅，刹车。	1
车的外观，油耗已经操控性	1
夏天开空调和动力稍弱	-1
车不是自动调节座椅，空调手动，非独立悬挂，算是这个车的不足之处吧！	-1
车子整体已经超过合资车，电子配置和安全功能方面超过其它品牌车子。	1
用到现在暂时还没发现	-1
：天窗异响，冬季天冷方向盘异响	-1
各种异响，尤其是发动机哒哒哒	-1
暂时没发现要有的话可能就是油耗了的确是挺费油提车之后加了满箱油花了470元钱，现在跑了600多公里，好像快没油了。我的油耗对大家没什么借鉴的，因为我每天百分之九十五走的都是城郊高速，根本不堵车。还有就是买不到精英款现车。	-1
这个价位的车没有后视镜自动折叠，氙气大灯，只有一把遥控钥匙，另一把……，后排简配了充电插口。	-1
胎噪大，斜坡起步溜车。	-1
买的是辆展车，并且不知情的情况下被当成新车卖的。	-1
油耗没有宣传的那么低	-1
就是买了才俩个多月安全气囊故障我感觉技术有待提高啊	-1
内饰能不能做的上点档次塑料感太强座椅有点硬	-1
后排座椅只能整体放倒。。。	-1
ZF的变速箱，换挡拨片。	1
无可厚非就是车内的塑料感以及塑料感带来的异响，听朋友说开在个几年中控台都会有各种异响，祈祷不会发生吧！各种爱惜爱车从现在做起！	-1
底盘太低了，比较颠婆	-1
车子的优惠力度太少了，基本上没什么优惠，而且芯片钥匙只有一把，贷款买车的时候感觉金融公司的硬性条件比较多，比如什么保险这也必须买那也必须买，什么都是必须，一个保险就超出预算1000元	-1
外观真的不咋滴，幸亏我不是外貌协会的。	-1
红色结合这车的外观和气质，给人是张扬和激情的感觉，而绝不是女性的娇柔妩媚。	1
空调异响，检测说是压缩机的问题，开车最厌烦这声音	-1
炮筒仪表逼格满满，	1
异响，倒车异响，和时有时无的口哨声	-1
冷车启动倒车转向并带着刹车时会有异响（我过去的手动挡H530就没有这个问题），可能是刹车蹄片太厚太硬导致，其他情况下没有。单位同事的速腾自动挡也会这样响，可能是一个供应商吧。	-1
保险杠不是很随和，还有轮圈。	-1
发动机声音大，车壳较软	-1
有些异响不知道从哪来发出来的。	-1
细节做工要加强，特别是钣金方面，接缝外太大。	-1
这辆车的噪音比其他车稍微大点，不知道是后驱的原因，还是其他的原因。转向和车身有异响。发动机转速太高120码都3800转了。刹车距离长前半段没什么感觉。。	-1
重要的事情说三遍--空间、空间、空间。	1
前扶手箱真的太短了，手跟本放不到，热天开空调红绿起步12挡离合接触点中间时稳离合时，离名共震有响声，不知道车友们有同感吗？网上搜了下，说是转速低的原因。后来我起步给点油没有。????	-1
同等价位的同级车中，X3的配置比较低	-1
M套件外观+20寸前275后315轮胎组，一身原始的男人热汗……	1
这个价位倒车影像和导航居然不配备感觉有点坑。	-1
没有，要说的话也就车窗升降有刮擦声。无所谓	-1
外观，内饰，音响一定要点个赞。	1
性价比真的高，同级无对手，神车	1
左侧A柱有点挡视线	-1
养车费用较高，油耗大。	-1
外观大汽，看上去好像十几万的	1
油耗低，平时国道高速不过5	1
黑色爱脏ECO模式不建议用前排出风口亮条在车窗有反光	-1
加价买车，汽车灯光，没有360全景影像。	-1
最低油耗5.8L，扭距大	1
说实话我被它流线的线条迷住了，掀背的造型。我跟LP都说我们家的跑车，呵呵。出去行在大马路上很拉轰的说。	1
左后窗在颠簸的时候有点小异响	-1
喇叭就俩，转盘式调节座椅，空间略小，噪音大	-1
发动机冷启声音，悬架硬	-1
只要买这个车的都知道，就是空间和油耗了。	1
动力，动力，最后还是动力	1
大毛病没有，小毛病有点	-1
后视镜确实挡视线，经常性要不断调整头部位置，以确定停车障碍物位置	-1
6AT变速箱，油耗--	-1
保养时4S店不让进车间	-1
应该就是胎噪吧，高速跑起来有点噪音！	-1
灯，不得不说近光灯简直无法直视	-1
奥迪A4的前灯后灯前脸尾部!1	1
空间，外观，油耗，性价比	1
空间，外观，内饰，	1
行驶中感觉变速箱颤动。	-1
原厂排气太低调了。	-1
外观，性价比，空间！	1
看脸的世界啊看脸的世界啊看脸的世界啊。。外观外观啊啊。。。。。有图有真相。。	1
标准的没有空调，经销商说这款车下线的时候天冷了，所以说没装空调。哎哟我去，多牵强的理由，这要是在东三省销售，你们配防滑链吗？？	-1
空间，动力，内饰，外观。	1
每次等红绿灯时刹车快停止时顿错感过大、我想应该是自动杀车的缘故，	-1
外观和内饰还有大天窗	1
后尾箱里的车轮露在外面。	-1
大众双离合的异响，二档过减速带有金属撞击声。	-1
内饰太low，仪表盘简直是10万块级别的水平	-1
后排坐中间太难受，而且整个后排空间比较小！	-1
目前还没有发现什么缺点。	-1
底盘低，烂路不敢走	-1
外观、动力、操控性、后排空间、六挡手动、AUTOHOLD功能。	1
市区的油耗会高一点，然后就是后备箱不是电动尾门的。	-1
简配了前雾灯和车内后座灯，倒档稍晦涩	-1
油耗油耗油耗！说三遍！	1
后门缝隙太大，开空调声音有点大，有的地方装配不是很到位，。	-1
动力，操控性，空间大，外观。	1
同等价位中外观、内饰、配置无可挑剔，与20万左右的合资车相比不相上下	1
最近发动机转速在2100到2400之间抖动异常，噪音明显，以前没有	-1
有点小小的噪音，还能接受	-1
前排的储物空间真是太少了，还要花费额外的费用加装备	-1
左转打死速度快的时候有摩擦的声音，不知道是不是泥瓦有摩擦，暂时无法判断。抵挡转速超过2500车身抖动。	-1
缺点是2.5的发动机在起动时还是不如一些涡轮增压的发动机，平时开惯涡轮增压的可能需要一段时间适应，不过加速什么的没有问题。	-1
外型空间操控。	1
油耗一公里快5毛还是跑高速和郊区	-1
前扶手箱真的太短了，手跟本放不到，热天开空调红绿起步12挡离合接触点中间时稳离合时，离名共震有响声，不知道车友们有同感吗？	-1
中配没导航，缝隙有点大	-1
1.A柱确实有些粗，左转的时候有些阻挡视线，尤其是夜晚。2.进入车内时的电流声比较明显。	-1
外观啊！太亮了有没有，因为颜值放弃了其他车。宽，比家里的帕萨特还要宽。	1
真要骨头里挑刺的话，那就是后备箱有点小，备胎不是非全尺寸的。	-1
噪声不说（上车开音乐），起步的动力（1.6L接爱），现有一点点异响了（找不到地方）	1
后驱的话噪音比前驱车型要大，影响了乘客的乘坐感受	-1
钥匙钥匙钥匙，还有铁轮毂！	-1
各种异响基本来自发动机变速箱	-1
后窗不带一键升窗，品控要加强，新车味道有点大	-1
刚提车就发现有异响，虽然声音不大。	-1
感觉胎噪鄂有点大原地打方向好像有点异响	-1
只要踩油门发动机声音就特别大，冷车发车预热时间太长，早上发车后转速在1700多降不下来，一分钟多P档转速才能降到800转，而且还是夏天，冬天怎么样还没试过。	-1
内饰硬塑料感觉很材质不怎的	-1
车漆有点薄，后排的头部空间也有点小。	-1
20-40有微颤拖挡，现在拖挡基本解决，微颤依旧。	-1
性价比高，支持自主品牌	1
外观啊，就冲着外观去的，哈哈，谁叫咱是外貌协会呢。	1
后悔排量买小了，1.2的在高速上没劲！	-1
车漆非常薄，噪音大薄	-1
外观很吸睛，走到哪里都有人围观	1
后排空间蜡烛灯	-1
过弯倾斜有点大！	-1
导航TMC无法使用。导航没有说明书	-1
内饰！内饰！内饰！重要的事说三遍	1
车身2吨的它在市内油耗不低呀	-1
试驾了很多车，还是空间吧	1
安全配置，ACC，城市预碰撞系统，内部空间。	1
速度超过80码后，胎噪明显，性价比不高，快15万的车了无多功能方向盘，需选装	-1
怠速抖动很明显，电子手刹有异响，音响效果不咋样。	-1
油耗有点大了，不过谁让提速快呢，这样一想见不觉得了。	-1
去赛道玩的时候还要现换轮胎	-1
后备箱偏小，后排座角度不能调，天窗下面遮光板太透光	-1
前悬挂，我觉的快30万的车了，前悬挂是麦弗逊，其实是麦弗逊的基础上多加了球	-1
糖果白不是金属漆，小磕小碰就留痕迹。	-1
空间大，性价比高，配置高，	1
缺点么，暂时想不到。	-1
缺点还是没有发现的。	-1
油耗吧，可能我之前开的排量没那么大，加了500元油跑了700公里左右，其中200多公里国道，仪表盘显示油耗11但是和同级别比都差不多。	-1
空间大，油耗低，价格便宜！	1
整体都过得去，没明显的短处。比较均衡。	1
离合略高，可能是新车新手缘故吧，待磨合	-1
车内饰外观隔音动力	1
要把标不和夏利一样就太好了。	-1
全景天窗，内饰，外观，车内氛围灯，	1
白色一点都不耐脏，我要累死了	-1
当然是油耗。还是有点高。毕竟是SUV还是能接受	-1
车身太短，颜色太少，白色太大众化	-1
17码的时候有个顿触感特别强烈整个车都颤一下	-1
一大就着，空间大	1
低配没有ESP，座椅没有高低调节	-1
空间，配置，外观，	1
就是动力稍稍欠缺销售网点过于垄断	-1
后排座椅不能放倒，仪表盘档次有点低	-1
我买的是一辆二手的众泰Z300，原车主说他开了1万公里，还没又出现什么问题。我当时还想真的假的啊，卖车的人不是都这么说嘛。我现在也开了好几个月了，真的是什么毛病也没出，现在特别庆幸我买到了一辆好车。	1
可能是油耗吧，差不多一元一公里？？你们呢	-1
配置太低了，没有倒车影像没有雷达	-1
油耗低，油耗低，油耗低啊！	1
座椅，轮胎，轴距，内饰，风格，	1
空间，日行灯，后出风口，增配	1
低调！大家都以为我开着60万的车。逼的我直踩几脚油门。看着同价位的卡宴低配，还是有点向往。	-1
空间，空间，空间，重要的事情说三遍	1
4S说让开回店里监测，本来就挺忙没时间，来回还得200多公里，又不给报销油钱。气人！！！	-1
就是那硬硬的胎和悬架。不过为了动力和操控，接受了。	-1
不用说了，直接是空间，然后是性价比。	1
颜值高，回头率，围观率那是相当的高	1
灯有点暗，没换氙气灯的话，晚上还是开慢点。	-1
后排空间较小，没有大屏幕。	-1
整车前低、后高，不符合SUV车型定位；	-1
目前13个油，希望以后降下来	-1
底盘，操控。空间。比邻居们的日系车B格要高！	1
外观和内饰有点过时，油耗市内10.6个还没首保有点高不过能接受！	-1
外观～地盘～内饰～空间～配置！	1
居然没有玻璃水，验车的时候太兴奋，这个没注意到，唉！	-1
就凭这点，小C在同等级别的车系里面绝对是独占鳌头。	1
这个价位的车应该有日行灯。后面的遮物帘也应该有。	-1
进口的品质，加上全时四驱带来的安全与稳定性这是森林人最显著的优点。	1
提车没几天，暂时没什么问题。	-1
中规中矩吧。没有特别突出的。	1
底盘噪音，稍微一点沙石就能听到甩石的声音	-1
唯一的缺点伪360度探头，厂家就缺这几块钱吗	-1
油耗有点大了，但是想想这是SUV啊，车大，油耗应该不能和轿车比！	-1
内饰太低档次，高速噪音有点大，铁皮薄，我都想买个防冰雹的车衣。	-1
发动机启动声音大噪音大	-1
发动机声音过大，车内异响，特别在行驶过程中主驾驶安全带滋滋的异响特闹心。	-1
目前上市的手动全系无ESP内饰有些地方装配有点松垮中央扶手形同虚设后排无USB接口	-1
购车时多多少少也能给点优惠可是……	-1
这个确实有，比如没有夜视，没有后排小桌板	-1
颜值高、平顺性好。	1
油耗太高，不知道是不是磨合期的缘故	-1
1.发动机声音不小，加下油明显感觉到噪音。2.上高速，如果不开音乐噪音也很明显。	-1
油耗，高速6个，市区8个。	1
动力，操控，空间，外型……关键是亲戚朋友同事都认可	1
我觉得地盘较低，已卡过3次地了	-1
外观和动力最主要是性价比高	1
中控台异响！！！	-1
巡航不是自适应的，不是四驱	-1
我是心中的哪款车	-1
进车的时候磕磕碰碰，塑料感极强，全系没有电动天窗、后排空调，玩我呢？能花你多少钱？	-1
挡位，空档感觉在三档上面。	-1
内饰看起来很糙，设计不走心；	-1
就是前减震了，过减速带稍快一点就有咕咚咕咚的声音，4S解释的是由于发动机用的液压减震器响。	-1
简配！！！1.5风尚把天窗简配了就算了，不值多少钱的CD竟然都简配了！为什么上汽不给副驾驶的遮阳板加个小镜子呢！	-1
这么大的车没给装个雷达，虽然说有全景；后排太直，时间长了坐得腰疼；后备箱地板竟然和门槛齐平的，对于我这种有强迫症的人来说有点痛苦啊，哈哈哈；车门轻，车漆薄，日系车，就那样	-1
油耗高。13的油	-1
下雨的时候开一点窗户就往里进水	-1
发动机噪声大，启动时噪声比较大	-1
算是公认的“公主坟”吧。	-1
100以上的加速推背感。三大件靠谱……	1
底盘太低，油漆薄。	-1
遥控钥匙在某些地方会失灵，别人不知道，还以为我是偷车贼..........	-1
外观，这个就不用说了，基本关注这个车的都是颜控	1
低配居然不带安吉星，我也是提车时才知道！	-1
一分钱一分货，没有明显的缺点	-1
目前油耗出高，还没有首保，不知道保养后会怎样	1
猛踩油门到底有一秒钟左右的反应过程、悬挂有这么一点点软。	-1
：安全+结实+外观+动力+分时4驱	1
特别是水泥路面，在车上能听到切割机般的呼啸	1
屁股真心有点欠缺火候，	-1
刹车异响，过弯颠簸车尾晃动明显	-1
诚意满满的价格，百看不厌的外观。	1
手动！后驱！自吸！	1
后排空间小了，后排座椅太直	-1
车的性能油耗	1
宝马就是宝马人生有台宝马算是完成对自己一个肯定吧	1
现在有个小问题，定速巡航车子有颠簸。	-1
新品车，毛病偏多。	-1
遮阳帘有点薄，没和他们评论的那样透光，但是开着前窗在路上，遮阳帘会哗啦哗啦响！	-1
车标志太庸俗，如果能在进行修改，我想这款内在美的车一定能热销！！！！	-1
为毛用雪铁龙的标明明是DS~~~~	-1
外观，内饰，配置！	1
宝沃这个品牌刚刚复苏不知以后的路怎么走，希望以后不要出现疑难杂症吧。	-1
没有油箱盖按键。后门没有储物柜，不能放水	-1
后背箱空间，你想干嘛就干嘛，自在放肆，随便你，，嘿嘿，能用上。	1
精英型没有白车黑内的配置。	-1
上高速油门踩到底，也到不了200。	-1
车子的小毛病真的很多，大品牌难以想象	-1
后排座椅不能放倒，车门玻璃不能一键升降，智能钥匙不能关闭车窗与天窗，如果车窗开了，必须启动车辆关闭；	-1
感觉手动档没有后出风口是种歧视！！！省的不是地方！！！同级别就应该同配置！！！	-1
中控，和前脸，车身侧面！	1
油耗比较高，市区开有点高了	-1
小毛病真多，而且售后一点都不给力，也许是我们这边的人的问题吧！	-1
座椅太低，不过现在基本解决。（定做了一套防真皮座椅，座椅上面有套了一套坐垫）	-1
没事，都是塑料的，没有一点真皮，座椅是织布的	-1
没得日间行车灯，缺少小卡片储物槽	-1
外观，当初选择V3的原因就是因为它的外观，跟同价位的车型相比颜值真心高	1
只能是动力，平时赶脚不到，当满负荷并开空调时，就感觉出来了，尤其是起步和上坡的时候，比较吃力	-1
弱点是没有天窗，皮衣也没有你，不过这个价位也不能要求太多哦。	-1
唯一要说的缺点就是真心希望宝马能把座椅提高几个档次，这样价格的车还只配这样的座椅。再不说了，那个悬挂那么硬，颠簸路段我还以为自己在坐0.6小面包。所以买X5就真别提那什么舒适性的了！	-1
外观、轮胎、空间、舒适度、	1
油耗略高，可能是在磨合期间，希望出磨合期后能降下来。	-1
空间大，可能是没开过太多别的车，噪音感觉没有别人说的那么低。	1
就是没有水温表，还有车门迎宾灯需要自己后安装原厂的是个摆设	-1
外观、动力、油耗都在预期的范围里。	1
空间大，配置esp，胎压监测等	1
这个价位的车子后排座椅腿部空间还是相对小了一点	-1
这车空间大储物空间多，家庭出游商务两不误。	1
空间，空间，还是空间	1
动力，油耗，手动有一定驾驶乐趣	1
发动着车音响就自动开，收音机没有开关。	-1
第三排空间，屁股短。	-1
40多万的车没倒车影像和导航	-1
外观对我来说还是稍微太规矩了一点	-1
应该还是油耗吧，已经行驶了1600KM了，别人怎么都是10个以内啊？我怎么都是12个，不知道你们都是怎么开的	-1
噪音有点大，胎噪风燥都有	-1
后排出风口和12V电源，后排空间蛮大，独立悬挂，中控是软质的材料	1
空间大，	1
配置，14W多的裸车价，竟然没有真皮座椅，方向盘，天窗，最重要的是后出风口都没有，这才几个钱？配置比同价位的速腾低了几个档次，简直是乞丐中的乞丐！	-1
音响共振右后门放声音大了特别矿	-1
隔音不咋样，车速50以上发动机噪音，胎噪，风噪都挺大的。。还有就避震，说实话真硬，感觉过坑洼道路车子都要散架。。。	-1
目前来看，出现过两次自动灯光控制系统故障，其它无碍。	-1
空调是手动的，28万的车了还不是智能空调	-1
1.无框车门2.提速3.车子的外观	1
车内塑料感太强，胎噪大，后排坐垫短。	-1
我的是自豪版本，带有esp系统	1
暂时没有，等后续发现再补充	-1
具有沃尔沃因子的整体设计及品质。	1
油耗高，希望首保后油耗减下来	-1
车漆溥,日本车太省料,只有驾驶员一侧的玻璃可一键升降,其它都没有;后视镜不是防眩目的.	1
：没有纯手动+备胎没有外挂在车尾上	-1
日间行车灯不是led灯，还不能关；刹车异响让人难以接受。	-1
简单的内饰，小巧的车身，	1
座椅没有标配胯部支撑，	-1
避震真硬、后排基本不坐人，不做评论	-1
噪音有点大，特别是速度高的时候，噪音比较大。	-1
天窗前面只能翘一点点，注意是一点点，也就2个手指	-1
车内空间高度矮了点	-1
配置的大灯及无电热后视镜	-1
主要是当时心头一热。。也就不管了，其实是有点后悔的	-1
行驶中有异响，不知是车内室那个部位	-1
提车是白颜色，污点特别多	-1
油耗，提车回来共加了500块油，没跑过高速，市区加郊区吧，行驶1200KM。	1
avm一直是后视，怎么切换都要重启后才行	-1
噪音太大，特别是胎躁，高速时让人无法忍受	-1
现在冬天，冷车启动，发动机会有嗡嗡声，不知道原因，但是温度上来后，就没有了。推背感来的没有之前刷过1阶的高尔夫猛，直观感受，但是账面数据确实没法比。	-1
没有胎压监测，座椅不是皮的	-1
空间非常大，后排1.8米个头的随便翘二郎腿没问题，且不影响前排空间，配置比较高。	1
外观！外观！外观！重要的事说三遍。	1
操作性，后排不能移动，轮胎花纹内老是夹着石子，	-1
外观和内饰，真皮座椅	1
起步之后1档感觉太肉了，没有起步的感觉，即使油门加大，也没有明显的推力。很多次后面的车都在放喇叭催我！.	-1
座椅加热自动大灯氙灯	1
对追求动力和操控的人来说，确实不会给他们带来驾驶乐趣。	-1
马力有点跟不上，加速的时候得狠踩油门。	-1
驾驶员门板没有内手抠（上储物格）	-1
车的样子和空间以及内饰！	1
现在还没出现任何问题。今天无聊才写的，想看就看。冒着车拖，车黑大军，有压力！	1
性价比！！家用车比来比去还是性价比。	1
动力动力动力必须说三遍	1
感觉发动机声音有点大，销售说德系车就是发动机声音听起来浑厚。	-1
外观的前侧面很有型，乍一看像SUV。	1
有面子，空间大，尾箱大。	1
我的白色雷凌车漆比较薄，不抗刮。	-1
车内异响我觉得我是搞不定了。	-1
你好博越。。。智能化	1
车门难关，没倒车影像，倒车异响，	-1
标配多功能方向盘，后排出风口，mib，雷达影响这些全没有。我就醉了。花十几万买个车，你让我倒车头还出去呢吗？？？	-1
杀车有异响，方向盘不是电子助力。	-1
后备箱啊的凸起啊，大家都是这么认为，为什么不改？	-1
配置综合较齐全，操控感还行。	1
第三排座椅呢那就是形同摆设，是不能让成年人乘坐的	-1
空间！空间！还是空间。	1
平时出车邻居们看见了都说是好车啊，宝马的头路虎的身	1
不知什么原因总是有一点向右跑偏去了4S店也查不出来什么毛病轮胎也对调了还做了动平衡都是在正常值范围内朋友说可能是偶尔过减速带没有减速蹲的但是不影响驾驶毕竟要时刻扶着方向盘嘛	-1
启动后收音机会自动开启	-1
进取型科技配置不多	-1
1-2-3档换挡转速拉的有点高。	-1
外观和空间以及配置。	1
车的油耗和空间	1
外观，内饰，静音（包括发动机跟隔音处理）	1
1.尾箱空间比较小，说感觉就是个加大了的两箱车。2.从订车到提车，等车时间太长。3.不知道是我没看清说明还是什么情况，后视镜及后档加热会自己到一定时间停止，下雨天蛮烦。	-1
启动时车轮异响，可能是刹车片松开导致的。	-1
这个价位的车居然用的纸糊轮胎。那个噪音哟………	-1
